RespondentID,StartDate,EndDate,IPAddress,age,gender,pregnant,parent,parent_e_or_m,parent_hs,parent_daycare,parent_no,parent_refuse,schooltype,oversample,race,race1,edu,polparty,income,lostjob,state,university,pause_study,tech_access,dedicated_workspace,test_needed,test_able,test_notest_reason,test_timetotest,test_timetoresult,test_positive,test_hospital,risk_grocery,risk_gathering10,risk_gathering100,risk_doctor,risk_er,risk_dentist,risk_church,risk_returnwork,risk_diningoutdoor,risk_diningindoor,risk_friendsindoor,risk_friendsoutdoor,risk_elderly,risk_return_school_e,risk_return_school_m,risk_return_school_hs,risk_daycamp,risk_overnight,risk_playground,avoid_healthcare,avoid_meds,vac_exists,vac_timeline,vac_clinicaltrial,vac_receive,vac_receive_not,vac_receive_not_other,vac_flu,vac_flu_thisyear,vac_distribution,vac_info,treat_physician,treat_suppl,treat_distribution,mis_nomed,mis_lab,mis_vac_nov,mis_stopmask,stigma_wearmask,stigma_dontwearmask,stigma_hestitatetest,stigma_avoid_dr,stigma_irresponsible,stigma_ashame,stigma_wonttell,stigma_ashame_family,stigma_othersinf_ashame,stigma_notifyothers,agency_info,agency_resources,agency_lesscontrol,agency_no_control,agency_anxiety,school_return,school_feelingreturn,school_reopen_vaccine,school_reopen_testing,school_reopening_maskseveryone,school_reopening_staff_req_mask,school_reopening_student_req_mas,school_reopening__handwash,school_reopening_cdc,school_reopening_temp,school_reopening_handsanitizer,school_reopening_cafeteria,school_reopening_staggerschedule,school_reopening_limitclasssize,school_reopening_cleaning,school_reopening_other,school_reopening_otherspecify,school_top5_vaccine,school_top5_testing,school_top5_maskseveryone,school_top5_staff_req_mask,school_top5_student_req_mask,school_top5__handwash,school_top5_cdc,school_top5_temp,school_top5_handsanitizer,school_top5_cafeteria,school_top5_staggerschedule,school_top5_limitclasssize,school_top5_cleaning,school_top5_other,school_top5_otherspecify,school_2021_nodaycare,school_2021_burden,school_2021_morningcare,school_2021_eveningcare,school_2021_meals,school_2021_transportation,school_2021_none,school_2021_refuse,school_tech,school_safety,school_safety_vulnerable,school_safety_temp,school_safety_stagger,school_safety_masks,school_safety_testing,school_switchschool,school_confident,preg_planning_vagtoc,preg_planning_csection,preg_planning_hosptohome,preg_planning_hometohosp,preg_planning_nochange,preg_planning_refuse,preg_anc_cancel,preg_anc_morevisit,preg_anc_phone,preg_anc_none,preg_anc_refuse,preg_distress,preg_prenatalsupport,complete,risk_grocery_col,risk_gathering10_col,risk_gathering100_col,risk_doctor_col,risk_er_col,risk_dentist_col,risk_church_col,risk_returnwork_col,risk_diningoutdoor_col,risk_diningindoor_col,risk_friendsindoor_col,risk_friendsoutdoor_col,risk_elderly_col,risk_return_school_e_col,risk_return_school_m_col,risk_return_school_hs_col,risk_daycamp_col,risk_overnight_col,risk_playground_col,stigma_wearmask_col,stigma_dontwearmask_col,stigma_hestitatetest_col,stigma_avoid_dr_col,stigma_irresponsible_col,stigma_ashame_col,stigma_wonttell_col,stigma_ashame_family_col,stigma_othersinf_ashame_col,stigma_notifyothers_col,agency_info_col,agency_resources_col,agency_lesscontrol_col,agency_no_control_col,agency_anxiety_col,vac_clinicaltrial_col,vac_receive_col,vac_flu_thisyear_col
11956271721,9/2/2020 11:10,9/2/2020 11:16,76.107.252.68,25-34,male,,hs only,0,1,0,0,0,Private/Chartered school,nationally representative,Asian,,Some college but no degree,Dem,40K-49K,Yes,California,Yes,Yes,No,Yes,Yes,Yes,,3-5 days,6-7 d,Yes,Yes,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,extr. safe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat unsafe,extr. safe,extr. unsafe,somewhat unsafe,extr. safe,Yes,Yes,Yes,already exists,3,willing,,,Yes,not likely,HC workers,"Social Media (Facebook, Twitter etc.)",agree,No,People with health conditions,unsure,disagree,agree,unsure,disagree,agree,disagree,agree,disagree,agree,agree,refuse,extr. agree,agree,extr. disagree,disagree,disagree,extr. agree,agree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",COVID-19 vaccine availability,,,,,,,,,,,Limiting classroom seating to maintain social distancing,,,,,,,,,,,,,,,2,,,,My child cannot carry out distance learning from home due to lack of child care,,,,My child will rely on the school/district for meals and receiving enough food,,,,Yes,Not concerned at this time,Recommended,Too much/excessive,Mandatory,Recommended,Mandatory,Unlikely,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,unsure,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,extr unwilling or unwiling,extr. willing or willing,extr unwilling or unwiling
11963981088,9/5/2020 11:17,9/5/2020 11:28,65.34.228.58,25-34,male,,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,Bachelors,Independent,40K-49K,No,Florida,No,,,,No,,,,,,,somewhat safe,extr. unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat safe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,Didn't need to go,No,No,<6 m,3,willing,,,Yes,ext. likely,HC workers,Prefer not to say,extr. disagree,No,HC workers,agree,disagree,disagree,disagree,extr. disagree,agree,extr. disagree,extr. disagree,agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,agree,agree,agree,disagree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11963993537,9/5/2020 11:35,9/5/2020 11:45,71.239.0.215,55-64,male,,none,0,0,0,1,0,,oversample of AA and latino,AA,AA,HS or less,Dem,20K-29K,No,Illinois,No,,,,No,,,,,,,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Didn't need to go,Didn't need to refill medications,No,> 2yrs,4,extr. unwilling,Do not trust the COVID-19 vaccine to be effective,,No,not likely,elderly,The news media,disagree,No,elderly,agree,disagree,disagree,disagree,extr. disagree,extr. disagree,disagree,agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,agree,disagree,extr. agree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Prefer not to say,Mandatory,Recommended,Recommended,Mandatory,Mandatory,Prefer not to answer,Prefer not to say,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
11957188512,9/3/2020 8:21,9/3/2020 8:27,65.30.178.230,55-64,female,no,none,0,0,0,1,0,,nationally representative,Latino,Latino,HS or less,Rep.,<10K,refuse,Wisconsin,Yes,No,Yes,Yes,No,,,,,,,somewhat safe,somewhat safe,extr. safe,extr. safe,extr. unsafe,extr. safe,extr. safe,refuse,refuse,refuse,refuse,refuse,refuse,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,Prefer not to say,Yes,No,DK,4,extr. unwilling,Prefer not to say,,No, extr. not likely,DK,Prefer not to say,agree,No,People with health conditions,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,refuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,,,,,,,Prefer not to say,Prefer not to say,Recommended,Recommended,Recommended,Recommended,Recommended,Likely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,refuse,refuse,refuse,refuse,refuse,refuse,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,unsure,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
11952174811,9/1/2020 6:06,9/1/2020 6:12,8.30.146.62,45-54,male,,elem/midd only,1,0,0,0,0,Public school,nationally representative,white,white,Graduate,Rep.,100K-149K,Yes,Texas,Yes,Yes,Yes,Yes,Yes,Yes,,3-5 days,6-7 d,Yes,Yes,somewhat unsafe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat safe,somewhat unsafe,extr. unsafe,extr. safe,somewhat safe,somewhat unsafe,Yes,Yes,Yes,already exists,extr unwilling or unwiling,willing,,,Yes,ext. likely,Govt officials,Your primary care doctor,agree,Yes,People with health conditions,agree,agree,disagree,disagree,agree,extr. agree,disagree,agree,extr. agree,disagree,agree,extr. agree,agree,agree,agree,disagree,agree,extr. agree,disagree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are enforced",,COVID-19 testing and COVID-19 antibody testing availability,,,Requirement for students to wear a mask/face-covering,,,,,,,,,,,,2,,,1,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,,,My child will rely on the school/district for meals and receiving enough food,,,,Yes,Slightly concerned,Too much/excessive,Recommended,Mandatory,Too much/excessive,Recommended,Likely,Confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11954954089,9/2/2020 1:50,9/2/2020 1:57,107.77.204.189,55-64,male,,none,0,0,0,1,0,,nationally representative,white,white,Some college but no degree,Rep.,70K-84K,No,New Jersey,No,,,,No,,,,,,,extr. safe,somewhat unsafe,extr. unsafe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. safe,somewhat unsafe,somewhat safe,somewhat safe,No,No,No,12-18,4,extr. unwilling,Do not trust the COVID-19 vaccine to be safe,,Yes,ext. likely,elderly,Your primary care doctor,disagree,No,elderly,disagree,disagree,disagree,disagree,disagree,extr. agree,extr. disagree,extr. disagree,disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,extr. disagree,extr. disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Not concerned at this time,Too much/excessive,Too much/excessive,Recommended,Recommended,,Unlikely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11951709964,9/1/2020 3:13,9/1/2020 3:26,67.226.221.87,45-54,male,,hs only,0,1,0,0,0,Public school,nationally representative,white,white,Bachelors,Rep.,150-199K,No,Ohio,No,,,,No,,,,,,,extr. safe,somewhat unsafe,extr. unsafe,extr. safe,extr. safe,extr. safe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,No,6-12,extr. willing or willing,extr. willing,,,No,not likely,elderly,Your primary care doctor,agree,No,HC workers,agree,disagree,agree,agree,agree,extr. agree,extr. agree,agree,agree,agree,disagree,agree,disagree,disagree,agree,extr. agree,agree,disagree,agree,yes,My child will return based on whatever safeguards the school district has in place,,,,Requirement for teachers/staff to wear a mask/face-covering,,,Staff are trained on CDC guidance to reduce likelihood of COVID-19 transmission,,,,,Limiting classroom seating to maintain social distancing,,,,,,,1,,,2,,,,,3,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr unwilling or unwiling
11954530615,9/2/2020 11:40,9/2/2020 11:48,173.169.85.62,25-34,female,no,none,0,0,0,1,0,,nationally representative,white,white,HS or less,Independent,30K-39K,No,Florida,No,,,,No,,,,,,,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,Yes,No,No,12-18,4,extr. unwilling,Do not trust the COVID-19 vaccine to be safe,,No,not likely,DK,CDC,agree,No,Sickest patients,agree,disagree,disagree,disagree,extr. disagree,agree,disagree,extr. disagree,agree,agree,disagree,agree,extr. disagree,extr. disagree,agree,disagree,disagree,disagree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Unsure,Mandatory,Mandatory,Mandatory,Mandatory,Too much/excessive,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
11952102340,9/1/2020 5:37,9/1/2020 7:11,172.58.142.138,35-44,female,no,none,0,0,0,1,0,,nationally representative,white,white,Some college but no degree,Dem,<10K,No,Minnesota,No,,,,No,,,,,,,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,No,6-12,4,willing,,,No,ext. likely,HC workers,Your primary care doctor,extr. disagree,No,HC workers,agree,agree,unsure,disagree,extr. disagree,extr. agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,extr. disagree,extr. agree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Extremely likely,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,extr unwilling or unwiling,extr. willing or willing,extr. willing or willing
11956235527,9/2/2020 10:46,9/2/2020 10:58,45.30.250.46,55-64,female,no,none,0,0,0,1,0,,nationally representative,AA,AA,Some college but no degree,Dem,30K-39K,No,Georgia,No,,,,No,,,,,,,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,No,No,No,DK,refuse,refuse,Prefer not to say,,Refused,refuse,DK,Prefer not to say,extr. disagree,Yes,DK,agree,agree,unsure,disagree,extr. disagree,disagree,extr. disagree,extr. disagree,extr. agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,extr. disagree,extr. disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Too much/excessive,Unsure/no opinion,Too much/excessive,Too much/excessive,Mandatory,Prefer not to answer,Unsure/no opinion,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,refuse,refuse,refuse
11954568860,9/2/2020 11:44,9/2/2020 11:55,73.157.31.8,25-34,male,,elem/midd only,1,0,0,0,0,Private/Chartered school,nationally representative,white,white,Bachelors,Dem,85K-99K,refuse,Washington,Yes,Yes,Yes,Yes,Yes,Yes,,1-2 days,3-5 days,Yes,Yes,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,extr. safe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat unsafe,Yes,Yes,Yes,already exists,extr. willing or willing,willing,,,Yes,ext. likely,elderly,Your family,extr. agree,No,elderly,agree,disagree,disagree,agree,extr. agree,agree,agree,extr. agree,agree,extr. agree,extr. agree,agree,agree,disagree,agree,extr. agree,agree,agree,disagree,yes,My child will only return if there is a vaccine available,COVID-19 vaccine availability,COVID-19 testing and COVID-19 antibody testing availability,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,,My child will require supervision at school after the school day ends,,,,,Yes,Very concerned,Mandatory,Recommended,Too much/excessive,Recommended,Recommended,Extremely likely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11963887782,9/5/2020 9:09,9/5/2020 9:32,72.186.210.31,65+,female,no,none,0,0,0,1,0,,oversample of AA and latino,AA,AA,Some college but no degree,Dem,10K-19K,Retired,Florida,No,,,,No,,,,,,,somewhat safe,extr. unsafe,extr. unsafe,somewhat safe,unsure,unsure,extr. unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Didn't need to go,No,No,DK,4,extr. unwilling,Do not trust the COVID-19 vaccine to be safe,,Yes,likely,HC workers,CDC,extr. disagree,No,HC workers,agree,unsure,disagree,disagree,disagree,agree,disagree,disagree,refuse,disagree,disagree,disagree,disagree,disagree,agree,agree,extr. disagree,disagree,disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Very concerned,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Extremely likely,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,unsure,unsure,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,unsure,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11964024241,9/6/2020 12:19,9/6/2020 12:24,75.39.107.68,45-54,male,,refuse,0,0,0,0,1,,oversample of AA and latino,AA,AA,HS or less,Refuse,<10K,refuse,Michigan,No,,,,No,,,,,,,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,extr. safe,extr. safe,extr. safe,extr. safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,No,No,No,wont be available,4,extr. unwilling,Do not trust the COVID-19 vaccine to be safe,,No,not likely,DK,Prefer not to say,disagree,No,DK,agree,agree,unsure,agree,refuse,refuse,refuse,refuse,refuse,agree,agree,disagree,disagree,disagree,refuse,extr. disagree,agree,refuse,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,unsure,unsure,unsure,unsure,unsure,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,unsure,strong disagree or disagree,strong agree or agree,unsure,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr unwilling or unwiling
